w,r,n,R,P,U
0.22510948040955156,3.470662364707847,8.0,0.7305229387171759,0.13434101405762708,0.8050585822958634
0.22589242964214806,3.4900456974186755,8.0,0.7307205677233272,0.13389471610504344,0.8049928432481975
0.1820398556098693,3.5767011010554053,10.0,0.7308148933425471,0.12172006811409365,0.8087384481890442
0.2314960229208015,3.0213303997710823,4.0,0.7309797561311951,0.13090989605983572,0.7867629933660747
0.24122768075910533,3.0460049169150767,4.0,0.7311045773383109,0.1310818486697008,0.7845246331110542
0.23985369437124035,3.057747873314829,4.0,0.7312062833411717,0.13022648231032158,0.783901644216773
0.2407565273468653,3.0632314477448737,4.0,0.7312639468493405,0.13008868168440083,0.7835638731400207
0.22342860888976257,3.0425214594694427,4.0,0.73141527943611,0.12874407159804338,0.7865082758202462
0.22329708796476525,3.050352813019531,4.0,0.7314839885142721,0.1283108292151199,0.7860306864154821
0.22373858265726063,3.0590719001080346,4.0,0.7315380578151606,0.12789921697399786,0.7854180969159188
0.23294463759327172,3.1097259920993814,4.0,0.7317741833136827,0.12647160289506354,0.7815154780148041
0.2270104270751767,3.109846730322709,4.0,0.7319074089031499,0.12566951638835294,0.782082893737523
0.23199617561621916,3.1368519543058597,4.0,0.7320974050868786,0.12498313423928627,0.7802663454516359
0.22495069750244567,3.1445814340947447,4.0,0.732362004368047,0.12369058942311943,0.780591101168669
0.22130099189076202,3.1481540781727433,4.0,0.7325452414648871,0.12310092526884643,0.7809035465724135
0.2236965779790413,3.1666494106048573,4.0,0.7326711472119828,0.1224736979620086,0.7797247083896968
0.22468272921928728,3.177723924012824,4.0,0.7327756006231024,0.1220598663785106,0.7791233461610263
0.22748427535883836,3.1917831026262684,4.0,0.732877373534762,0.12173858575575888,0.7782558003763704
0.22388313328260318,3.200122072099451,4.0,0.7330938341232237,0.12091263302047785,0.7782883750990112
0.2197686185261387,3.1992554040641954,4.0,0.7332443321649401,0.12050039759080056,0.778841822344243
0.22287968458739693,3.2136156006826724,4.0,0.7333106535366901,0.12017341444572742,0.7778766611047339
0.23325969900805743,3.2353666045551552,4.0,0.7333998653925776,0.12051523997853292,0.7763153167922455
0.21667687722859916,3.201765682047615,4.0,0.7334267576344674,0.12007419049980866,0.7791969046000251
0.22476249626554043,3.241111487616275,4.0,0.7336348587777439,0.11914250652476334,0.776688096824964
0.2350630733571862,3.2626109607415055,4.0,0.733807153603379,0.1195676630655005,0.7754450385118168
0.22051570953237534,3.2472689800802166,4.0,0.7338720671981395,0.11839043639908295,0.7769409546861817
0.23835363639627347,4.5,6.0,0.7340775576519668,0.10147528039587309,0.7912279085897156
0.235731806888354,4.5,6.0,0.7340902422099099,0.10077381114962168,0.790921218144835
0.21899437514489167,3.260230137938005,4.0,0.7341236220145121,0.11765763608125598,0.7766976052177208
0.23330810187129972,4.5,6.0,0.7341249970269574,0.10014826601148742,0.7906935128780433
0.231764218695114,4.5,6.0,0.7341584679873472,0.09976105815159987,0.7905758241047635
0.22496892859618636,4.499999999999999,6.0,0.7344074827062295,0.0981575860017085,0.7903016568370758
0.2197188265001723,3.281711233256556,4.0,0.734412084470064,0.1167956589164341,0.7759368991393335
0.22546426411486226,3.3021400811366055,4.0,0.7345393448376162,0.11656615849894825,0.7748132829220356
0.22087600437187896,4.5,6.0,0.7346345158179233,0.09726792664933809,0.7903196437818689
0.2201345521050831,4.5,6.0,0.734681615865536,0.09711264540498932,0.7903369674201167
0.22613834860501036,3.31897617674066,4.0,0.7347922869876922,0.11594047622816438,0.7743513779079978
